youtuber,video_link,title,comment,word_count,emoji_count,average_word_length
PieciLV,https://www.youtube.com/watch?v=-DwSr6_An6A,"VALODA, KONFLIKTI, ANGLICISMI / rolands če, Dace Rēķe","Dace Rēķe: “Es gribētu teikt, kad...”
🤔😂Ok!
(25:23)",8,2,5.25
PieciLV,https://www.youtube.com/watch?v=-DwSr6_An6A,"VALODA, KONFLIKTI, ANGLICISMI / rolands če, Dace Rēķe","Mobilais telefons - ""mobiļņiks"" kā to parasti tautā sauc!  Varētu saukties kā kuldnieks (kādā Latgales dialektā tā sauc kabatu) vai kabatnieks, jo parasti atrodas kabatā un tāds nieks taču vien ir! Kulda - skan taču smuki un ir no baltiem.Kaut kā tā.",42,0,4.9523809523809526
PieciLV,https://www.youtube.com/watch?v=-DwSr6_An6A,"VALODA, KONFLIKTI, ANGLICISMI / rolands če, Dace Rēķe",Četrtaisnliņķizklājskaldnis - ko? :O,4,0,8.25
PieciLV,https://www.youtube.com/watch?v=-DwSr6_An6A,"VALODA, KONFLIKTI, ANGLICISMI / rolands če, Dace Rēķe",Valoda mainās un Vienmēr ir mainījusies.,6,0,5.833333333333333
PieciLV,https://www.youtube.com/watch?v=-DwSr6_An6A,"VALODA, KONFLIKTI, ANGLICISMI / rolands če, Dace Rēķe",Man pietrūkst Monika šajā raidījumā,5,0,6.2
PieciLV,https://www.youtube.com/watch?v=-DwSr6_An6A,"VALODA, KONFLIKTI, ANGLICISMI / rolands če, Dace Rēķe",yo ko jus,3,0,2.3333333333333335
PieciLV,https://www.youtube.com/watch?v=-DwSr6_An6A,"VALODA, KONFLIKTI, ANGLICISMI / rolands če, Dace Rēķe",Mūsdienu jaunieši,2,0,8.0
PieciLV,https://www.youtube.com/watch?v=-DwSr6_An6A,"VALODA, KONFLIKTI, ANGLICISMI / rolands če, Dace Rēķe",kad būs atpakaļ un raidījumu atkal vadīs Monika Martinso? Karmenai diemžēl jau kādu laiku šķiet ir apnicis runāt ēterā u.tml. - balss ir garlaikota un runāts tiek it kā ar piespiešanos :(,32,0,4.875
PieciLV,https://www.youtube.com/watch?v=-DwSr6_An6A,"VALODA, KONFLIKTI, ANGLICISMI / rolands če, Dace Rēķe","Katrs runās un rakstīs kā gribēs. 
Cilvēks ar smadzenēm mācēs runāt kā vajag noteiktajā brīdī. Vecie vnk nav izglītoti globāli. Pīļu dīķis, joptvaj. Respect Rolandam, kaut ko jaunu Latvijai atnes.",30,0,5.533333333333333
PieciLV,https://www.youtube.com/watch?v=-DwSr6_An6A,"VALODA, KONFLIKTI, ANGLICISMI / rolands če, Dace Rēķe","Tas vnk ir ārprac, kas.tagad notiek. Ja mums ir daudz krievu vārdi, to var skaidrot ar okupāciju, bet tagad mes vnk paši sabradājam savu mazo valodu. Un vēl eng lietotājiem ir tas argumemts, ja nesaproti eng, tad pats esi pastulbs, jo mūsdienās visiem tā būtu jāsaprot. Nu piedod, bet ja nemāki izteikties dzimtajā valodā, kura ir plaša, pats esi pastulbs. Palasi grāmatas. Pretīgi  klausīties visus ""a mean"" ""general"" u.t.t. 
Kas būs nākotnē..",72,0,5.152777777777778
PieciLV,https://www.youtube.com/watch?v=-DwSr6_An6A,"VALODA, KONFLIKTI, ANGLICISMI / rolands če, Dace Rēķe","tas vienkārši ir modē, saskatījušies usa repa viģikus un kā papagailīši seko un atdarina. Es arī agrā bērnībā iemācījos angļu valodu, taču mēs sīkie to nemaisījām kopā ar latviešu, jo nebija populāra repmūzika un tas nebija nepieciešams lai būtu stilīgs",40,0,5.35
PieciLV,https://www.youtube.com/watch?v=-DwSr6_An6A,"VALODA, KONFLIKTI, ANGLICISMI / rolands če, Dace Rēķe","Nesakarigi runā, kaut ko vislaik saka, bet neko nepasaka",9,0,5.333333333333333
PieciLV,https://www.youtube.com/watch?v=CvZB8K4Mzyo,"ĒŠANAS TRAUCĒJUMI, MENTĀLĀ VESELĪBA / Luīze Salmgrieze - Campio, Paula, Jevgenija Jansone","Es gan gribētu teikt, ka Karmena ir ļoti laba raidījuma vadītāja un ētera balss! Nekad nevienam tāpat nevarēs izdabāt. Citam temps būs par ātru, citam par lēnu, citam balss tembrs nepatiks utt., bet tāpēc jau mēs esam cilvēki. Katrs esam unikāls un tas, kas patiks vienam, nepatiks citam. Man personīgi šķiet, ka gan viņas tembrs ir labs, gan dikcija, gan temps. Pati ir jauka un harizmātiska, kādai raidījuma vadītājai jābūt. Lai nu kā, katram savs viedoklis. Paldies Karmena par visu to, ko dari. Tu iedvesmo! :)",86,0,4.988372093023256
PieciLV,https://www.youtube.com/watch?v=CvZB8K4Mzyo,"ĒŠANAS TRAUCĒJUMI, MENTĀLĀ VESELĪBA / Luīze Salmgrieze - Campio, Paula, Jevgenija Jansone","Man nav ēšanas problēmas, bet es tik un tā skatos un sekoju līdz kaloriju daudzumam un noteikti izvēlēšos, kādu produktu, kur ir tās 10 kalorijas mazāk. Protams, nevajag aiziet galejībās (bulīmiju, anoreksiju) domāju.  Bet, ja var neko nedarot 10 kalorijas mazāk uzņemt tas ir forši.",45,0,5.288888888888889
PieciLV,https://www.youtube.com/watch?v=CvZB8K4Mzyo,"ĒŠANAS TRAUCĒJUMI, MENTĀLĀ VESELĪBA / Luīze Salmgrieze - Campio, Paula, Jevgenija Jansone",Es arī varu vēst šo raidījumu. Man ir ideāla Latviešu valodā izrunā un vēl man ir dikcijā diezgan laba. Galvenais lai mans ķermenis būtu silts jo es esmu unikāls cilvēks. Man nāv smadzenes jau 7 gādus. Jā mans ķermenis ir silts tād es noteikti varu domāt. Jā man paliek auksti tad es nevaru domāt.,54,0,4.518518518518518
PieciLV,https://www.youtube.com/watch?v=8WULxfM0Hfg,"MĀJDZĪVNIEKI, RŪPES, ATBILDĪBA / Monta Briņķe un Inese Bāra","Tiem, kas paspēj un interesē, rītvakar par to seminārs DinoZoo arēnā! 👍
https://www.facebook.com/events/926286564392198/?ti=cl",12,1,9.416666666666666
PieciLV,https://www.youtube.com/watch?v=8WULxfM0Hfg,"MĀJDZĪVNIEKI, RŪPES, ATBILDĪBA / Monta Briņķe un Inese Bāra",Ļoti noderīga un laba informācija!,5,0,6.0
PieciLV,https://www.youtube.com/watch?v=8WULxfM0Hfg,"MĀJDZĪVNIEKI, RŪPES, ATBILDĪBA / Monta Briņķe un Inese Bāra","Bet vai tad labs variants nav izvēlēties suni pēc izskata (piem korgijs) un tad strādāt sakārtot savu dzīvi, lai mani apstākļi atbilstu suņ vajadzībām?",24,0,5.333333333333333
PieciLV,https://www.youtube.com/watch?v=8WULxfM0Hfg,"MĀJDZĪVNIEKI, RŪPES, ATBILDĪBA / Monta Briņķe un Inese Bāra","Varu ieteikt kinologu - Valdis Reinbergs. Savas jomas profesionālis, kas izskolos Jūsu mīluli, kā arī palīdzēs un dos padomus Jums tālākajai nākotnei.",22,0,5.863636363636363
